1.2246467991473532072e-16	0	45895505315.14868927
0.015707317311820710032	0	45863378575.562980652
0.031410759078128236421	0	45785124721.003684998
0.047106450709642956609	0	45669426176.258789062
0.062790519529313582048	0	45519851854.23915863
0.078459095727845068469	0	45338604526.1534729
0.094108313318514352774	0	45127364951.800682068
0.10973431109104521408	0	44887566256.85231781
0.12533323356430453588	0	44620500626.874229431
0.14090123193758286035	0	44327367374.506126404
0.15643446504023097998	0	44009297277.804946899
0.17192910027940958018	0	43667366008.109611511
0.18738131458572457322	0	43302601955.033500671
0.20278729535651277005	0	42893915468.560684204
0.21814324139654275858	0	42446007021.762527466
0.23344536385590552996	0	41968433732.71055603
0.2486898871648548226	0	41461759778.214958191
0.26387304996537325197	0	40926593729.196151733
0.27899110603922955276	0	40363591609.137046814
0.29404032523230416718	0	39773459738.770774841
0.30901699437494750677	0	39156957427.557418823
0.3239174181981494538	0	38514899564.168609619
0.33873792024529131295	0	37848159153.571914673
0.35347484377925741938	0	37157669846.394828796
0.36812455268467814129	0	36444428506.454841614
0.3826834323650898928	0	35709497864.30116272
0.39714789063478062037	0	34954009308.133224487
0.41151435860510909848	0	34179165868.451740265
0.42577929156507288155	0	33386245459.270431519
0.43993916985591530189	0	32576604446.74433136
0.45399049973954685999	0	31751681625.801338196
0.46792981426057339567	0	30913002697.005210876
0.48175367410171521243	0	30062185349.713050842
0.49545866843240776722	0	29200945073.975032806
0.50904141575037142875	0	28331101843.00945282
0.52249856471594890994	0	27454587831.025726318
0.53582679497899665666	0	26573456358.350440979
0.54902281799813201779	0	25744241770.338821411
0.56208337785213080551	0	25330670268.855510712
0.57500525204327868067	0	24913120387.312721252
0.58778525229247324813	0	24491734672.470012665
0.60042022532588401607	0	24066655016.157279968
0.61290705365297637464	0	23638022735.390586853
0.62524265633570541567	0	23205978560.787036896
0.6374239897486898565	0	22770662534.948150635
0.64944804833018376922	0	22332213822.10767746
0.66131186532365182629	0	21890770429.932495117
0.67301251350977364662	0	21446468843.902519226
0.68454710592868883712	0	20999443574.160560608
0.6959127965923144199	0	20549826614.098640442
0.70710678118654757274	0	20097746809.201583862
0.71812629776318881447	0	19643329133.781051636
0.72896862742141144142	0	19186693872.167976379
0.73963109497860990427	0	18727955699.652755737
0.75011106963045970364	0	18267222656.917526245
0.76040596560003104187	0	17804595009.851085663
0.7705132427757894753	0	17340163984.393344879
0.78043040733832991229	0	16874010363.352430344
0.79015501237569052417	0	16406202928.873748779
0.79968465848709069377	0	15936796730.297929764
0.80901699437494745126	0	15465831152.38791275
0.81814971742502340391	0	14993327753.167966843
0.82708057427456171951	0	14519287833.708152771
0.83580736136827038507	0	14043689693.895986557
0.84432792550201518633	0	13566485518.320068359
0.85264016435409228922	0	13087597824.631347656
